start_date_iso,end_date_iso,base_time_seconds,increment,status,id,name,url,game_type,start_time,end_time,game_time_class,min_membership_level,registered_user_count,is_club,is_multi_club_type,min_players,max_players,min_rating,max_rating,event_type,year
"2023-08-07T10:01:01-07:00","2023-08-07T12:01:01-07:00",120,1,"finished",2866460,"Булит 7.8-арена","https://www.chess.com/tournament/live/arena/-78--2866460","chess",1691427661,1691434861,"lightning",10,22,true,false,,2000,,,"arena",2023
"2023-08-06T10:05:21-07:00","2023-08-06T11:35:21-07:00",300,2,"finished",2866098,"friendly","https://www.chess.com/tournament/live/arena/friendly-2866098","chess960",1691341521,1691346921,"blitz",10,25,true,false,,2000,,,"arena",2023
"2023-08-05T10:30:18-07:00","2023-08-05T12:00:18-07:00",180,0,"finished",2865762,"Blitz Arena 2","https://www.chess.com/tournament/live/arena/blitz-arena-2-2865762","chess",1691256618,1691262018,"blitz",10,8,true,false,,2000,,,"arena",2023
"2023-08-04T10:00:32-07:00","2023-08-04T12:00:32-07:00",180,2,"finished",2865337,"Summer Arena Blitz","https://www.chess.com/tournament/live/arena/summer-arena-blitz-2865337","chess",1691168432,1691175632,"blitz",10,22,true,false,,2000,,,"arena",2023
"2023-08-03T09:59:55-07:00","2023-08-03T11:59:55-07:00",600,2,"finished",2854883,"Summer Rapid Arena 2","https://www.chess.com/tournament/live/arena/summer-rapid-arena-2-2854883","chess",1691081995,1691089195,"standard",10,11,true,false,,2000,,,"arena",2023
"2023-08-02T09:59:42-07:00","2023-08-02T11:59:42-07:00",180,2,"finished",2854506,"Summer Blitz Arena 2","https://www.chess.com/tournament/live/arena/summer-blitz-arena-2-2854506","chess",1690995582,1691002782,"blitz",10,15,true,false,,2000,,,"arena",2023
"2023-08-01T10:01:26-07:00","2023-08-01T12:01:26-07:00",120,1,"finished",2854089,"Summer Bullet Arena","https://www.chess.com/tournament/live/arena/summer-bullet-arena-2854089","chess",1690909286,1690916486,"lightning",10,15,true,false,,2000,,,"arena",2023
"2023-07-27T10:00:50-07:00","2023-07-27T12:00:50-07:00",600,0,"finished",2842326,"Summer Rapid Arena","https://www.chess.com/tournament/live/arena/summer-rapid-arena-2842326","chess",1690477250,1690484450,"standard",10,20,true,false,,2000,,,"arena",2023
"2023-07-26T10:00:02-07:00","2023-07-26T12:00:02-07:00",300,0,"finished",2842010,"Summer Blitz Arena","https://www.chess.com/tournament/live/arena/summer-blitz-arena-2842010","chess",1690390802,1690398002,"blitz",10,15,true,false,,2000,,,"arena",2023
"2023-07-25T10:01:40-07:00","2023-07-25T12:01:40-07:00",120,1,"finished",2841710,"Summer Bullet Arena","https://www.chess.com/tournament/live/arena/summer-bullet-arena-2841710","chess",1690304500,1690311700,"lightning",10,21,true,false,,2000,,,"arena",2023
"2023-07-20T09:44:48-07:00","2023-07-20T10:44:48-07:00",120,1,"finished",2830128,"Булит - 20.7 арена","https://www.chess.com/tournament/live/arena/---207--2830128","chess",1689871488,1689875088,"lightning",10,10,true,false,,2000,,,"arena",2023
"2023-07-18T10:30:46-07:00","2023-07-18T12:30:46-07:00",180,0,"finished",2829366,"Блиц -18.7 арена","https://www.chess.com/tournament/live/arena/--187--2829366","chess",1689701446,1689708646,"blitz",10,21,true,false,,2000,,,"arena",2023
"2023-07-17T10:30:54-07:00","2023-07-17T12:30:54-07:00",180,2,"finished",2829042,"Блиц -17.7","https://www.chess.com/tournament/live/arena/--177-2829042","chess",1689615054,1689622254,"blitz",10,11,true,false,,2000,,,"arena",2023
"2023-07-15T11:00:14-07:00","2023-07-15T13:00:14-07:00",180,0,"finished",2828415,"Блиц-15.7 арена","https://www.chess.com/tournament/live/arena/-157--2828415","chess",1689444014,1689451214,"blitz",10,14,true,false,,2000,,,"arena",2023
"2023-07-14T10:30:30-07:00","2023-07-14T12:30:30-07:00",180,2,"finished",2828059,"Блиц - 14.7","https://www.chess.com/tournament/live/arena/---147-2828059","chess",1689355830,1689363030,"blitz",10,15,true,false,,2000,,,"arena",2023
"2023-07-13T11:00:40-07:00","2023-07-13T13:00:40-07:00",120,1,"finished",2817766,"Булит  13.7 арена","https://www.chess.com/tournament/live/arena/--137--2817766","chess",1689271240,1689278440,"lightning",10,11,true,false,,2000,,,"arena",2023
"2023-07-07T11:00:21-07:00","2023-07-07T13:00:21-07:00",120,1,"finished",2815761,"Булит-7.7 - арена","https://www.chess.com/tournament/live/arena/-77----2815761","chess",1688752821,1688760021,"lightning",10,18,true,false,,2000,,,"arena",2023
"2023-07-06T11:01:18-07:00","2023-07-06T13:01:18-07:00",600,2,"finished",2805436,"Рапид - 6.7 - арена","https://www.chess.com/tournament/live/arena/---67----2805436","chess",1688666478,1688673678,"standard",10,16,true,false,,2000,,,"arena",2023
"2023-07-04T10:00:08-07:00","2023-07-04T12:00:08-07:00",180,2,"finished",2804756,"Блиц-4.7 арена","https://www.chess.com/tournament/live/arena/-47--2804756","chess",1688490008,1688497208,"blitz",10,18,true,false,,2000,,,"arena",2023
"2023-07-03T11:30:06-07:00","2023-07-03T13:00:06-07:00",180,0,"finished",2804468,"Блиц 3.7 арена","https://www.chess.com/tournament/live/arena/-37--2804468","chess",1688409006,1688414406,"blitz",10,19,true,false,,2000,,,"arena",2023
"2023-07-01T10:00:37-07:00","2023-07-01T11:30:37-07:00",120,1,"finished",2793804,"Булит 1 арена","https://www.chess.com/tournament/live/arena/-1--2793804","chess",1688230837,1688236237,"lightning",10,14,true,false,,2000,,,"arena",2023
"2023-06-30T11:30:08-07:00","2023-06-30T12:30:08-07:00",120,1,"finished",2793483,"Булит 30 арена","https://www.chess.com/tournament/live/arena/-30--2793483","chess",1688149808,1688153408,"lightning",10,12,true,false,,2000,,,"arena",2023
"2023-06-29T10:00:19-07:00","2023-06-29T12:00:19-07:00",180,0,"finished",2783106,"Блиц 29 арена","https://www.chess.com/tournament/live/arena/-29--2783106","chess",1688058019,1688065219,"blitz",10,16,true,false,,2000,,,"arena",2023
"2023-06-28T09:59:55-07:00","2023-06-28T11:59:55-07:00",120,1,"finished",2782710,"Булит 28 арена","https://www.chess.com/tournament/live/arena/-28--2782710","chess",1687971595,1687978795,"lightning",10,27,true,false,,2000,,,"arena",2023
"2023-06-24T10:00:19-07:00","2023-06-24T12:00:19-07:00",120,1,"finished",2771320,"Булит 24 арена","https://www.chess.com/tournament/live/arena/-24--2771320","chess",1687626019,1687633219,"lightning",10,23,true,false,,2000,,,"arena",2023
"2023-06-23T10:00:17-07:00","2023-06-23T11:00:17-07:00",180,2,"finished",2770894,"Блиц - 23 арена","https://www.chess.com/tournament/live/arena/---23--2770894","chess",1687539617,1687543217,"blitz",10,19,true,false,,2000,,,"arena",2023
"2023-06-22T10:01:09-07:00","2023-06-22T11:31:09-07:00",180,0,"finished",2750303,"Блиц - 22 арена","https://www.chess.com/tournament/live/arena/---22--2750303","chess",1687453269,1687458669,"blitz",10,19,true,false,,2000,,,"arena",2023
"2023-06-20T09:30:29-07:00","2023-06-20T10:30:29-07:00",120,1,"finished",2749834,"Булет-20 арена","https://www.chess.com/tournament/live/arena/-20--2749834","chess",1687278629,1687282229,"lightning",10,12,true,false,,2000,,,"arena",2023
"2023-06-19T09:30:28-07:00","2023-06-19T10:00:28-07:00",120,1,"finished",2749432,"Булит-арена -19","https://www.chess.com/tournament/live/arena/---19-2749432","chess",1687192228,1687194028,"lightning",10,15,true,false,,2000,,,"arena",2023
